id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,data_bersih,data_lower,data_setelah_slang,data_token,data_stopwords,data_stemming,data_text_bersih
1608137397375766529,1608137397375766529,2022-12-28 16:26:47 UTC,2022-12-28,16:26:47,0,1222927522033094656,idextratime,Extra Time Indonesia,,Qatar University mengumumkan kamar yang ditempati Lionel Messi selama gelaran Piala Dunia 2022 akan diubah menjadi museum mini.  Kampus tersebut memang menjadi kamp timnas Argentina selama Piala Dunia kemarin. 🇦🇷  https://t.co/C6hjKTpXgX,in,[],[],"['https://pbs.twimg.com/media/FlFAb-YaMAEJ8yH.jpg', 'https://pbs.twimg.com/media/FlFAcLWaYAI-y05.jpg']",22,14,197,[],[],https://twitter.com/idextratime/status/1608137397375766529,False,,1,https://pbs.twimg.com/media/FlFAb-YaMAEJ8yH.jpg,,,,,,,[],,,,,Qatar University mengumumkan kamar yang ditempati Lionel Messi selama gelaran Piala Dunia akan diubah menjadi museum mini Kampus tersebut memang menjadi kamp timnas Argentina selama Piala Dunia kemarin,qatar university mengumumkan kamar yang ditempati lionel messi selama gelaran piala dunia akan diubah menjadi museum mini kampus tersebut memang menjadi kamp timnas argentina selama piala dunia kemarin,qatar university mengumumkan kamar yang ditempati lionel messi selama gelaran piala dunia akan diubah menjadi museum mini kampus tersebut memang menjadi kamp timnas argentina selama piala dunia kemarin,"['qatar', 'university', 'mengumumkan', 'kamar', 'yang', 'ditempati', 'lionel', 'messi', 'selama', 'gelaran', 'piala', 'dunia', 'akan', 'diubah', 'menjadi', 'museum', 'mini', 'kampus', 'tersebut', 'memang', 'menjadi', 'kamp', 'timnas', 'argentina', 'selama', 'piala', 'dunia', 'kemarin']","['qatar', 'university', 'mengumumkan', 'kamar', 'ditempati', 'lionel', 'messi', 'gelaran', 'piala', 'dunia', 'diubah', 'museum', 'mini', 'kampus', 'kamp', 'timnas', 'argentina', 'piala', 'dunia', 'kemarin']","['qatar', 'university', 'umum', 'kamar', 'tempat', 'lionel', 'messi', 'gelar', 'piala', 'dunia', 'ubah', 'museum', 'mini', 'kampus', 'kamp', 'timnas', 'argentina', 'piala', 'dunia', 'kemarin']",qatar university umum kamar tempat lionel messi gelar piala dunia ubah museum mini kampus kamp timnas argentina piala dunia kemarin
1608118257361518596,1608118257361518596,2022-12-28 15:10:44 UTC,2022-12-28,15:10:44,0,734582844685705218,58o94,★,,"Puan Maharani berharap gelaran Piala Dunia 2022 yang berlangsung di Qatar, bisa berjalan lancar.  Puan Harapan Rakyat  https://t.co/cOykHc6MGk",in,[],['https://ift.tt/PsECo4r'],[],0,0,0,[],[],https://twitter.com/58O94/status/1608118257361518596,False,,0,,,,,,,,[],,,,,Puan Maharani berharap gelaran Piala Dunia yang berlangsung di Qatar bisa berjalan lancar Puan Harapan Rakyat,puan maharani berharap gelaran piala dunia yang berlangsung di qatar bisa berjalan lancar puan harapan rakyat,puan maharani berharap gelaran piala dunia yang berlangsung di qatar bisa berjalan lancar puan harapan rakyat,"['puan', 'maharani', 'berharap', 'gelaran', 'piala', 'dunia', 'yang', 'berlangsung', 'di', 'qatar', 'bisa', 'berjalan', 'lancar', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'berharap', 'gelaran', 'piala', 'dunia', 'qatar', 'berjalan', 'lancar', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'harap', 'gelar', 'piala', 'dunia', 'qatar', 'jalan', 'lancar', 'puan', 'harap', 'rakyat']",puan maharani harap gelar piala dunia qatar jalan lancar puan harap rakyat
1608114838815010817,1608114838815010817,2022-12-28 14:57:09 UTC,2022-12-28,14:57:09,0,945591801330597892,harus_kamutahu,Harus kamu tahu,,"#youtube 8 stadion mewah dan canggih Piala Dunia Qatar 2022  https://t.co/O8UnnkwcVW Ibu Sri Mulyani, #ParkShinHye, 2022 MAMA AWARDS",in,[],['https://bit.ly/3i3tVJj'],[],0,0,0,"['youtube', 'parkshinhye']",[],https://twitter.com/harus_kamutahu/status/1608114838815010817,False,,0,,,,,,,,[],,,,,stadion mewah dan canggih Piala Dunia Qatar Ibu Sri Mulyani MAMA AWARDS,stadion mewah dan canggih piala dunia qatar ibu sri mulyani mama awards,stadion mewah dan canggih piala dunia qatar ibu sri mulyani mama awards,"['stadion', 'mewah', 'dan', 'canggih', 'piala', 'dunia', 'qatar', 'ibu', 'sri', 'mulyani', 'mama', 'awards']","['stadion', 'mewah', 'canggih', 'piala', 'dunia', 'qatar', 'sri', 'mulyani', 'mama', 'awards']","['stadion', 'mewah', 'canggih', 'piala', 'dunia', 'qatar', 'sri', 'mulyani', 'mama', 'awards']",stadion mewah canggih piala dunia qatar sri mulyani mama awards
1608112598410743814,1608112598410743814,2022-12-28 14:48:15 UTC,2022-12-28,14:48:15,0,740603423079288832,gusyusufchannel,Gus Yusuf Channel,,"KH. Chudlori, Gus Dur dan Piala Dunia Qatar 2022  Gus @yusuf_ch   YouTube :  https://t.co/eaY7qup5no",in,"[{'screen_name': 'yusuf_ch', 'name': 'm yusuf chudlory', 'id': '231206266'}]",['https://youtu.be/M1xkDaYxid8'],[],0,2,6,[],[],https://twitter.com/gusyusufchannel/status/1608112598410743814,False,,0,,,,,,,,[],,,,,KH Chudlori Gus Dur dan Piala Dunia Qatar Gus ch YouTube,kh chudlori gus dur dan piala dunia qatar gus ch youtube,kh chudlori gus dur dan piala dunia qatar gus ch youtube,"['kh', 'chudlori', 'gus', 'dur', 'dan', 'piala', 'dunia', 'qatar', 'gus', 'ch', 'youtube']","['kh', 'chudlori', 'gus', 'dur', 'piala', 'dunia', 'qatar', 'gus', 'ch', 'youtube']","['kh', 'chudlori', 'gus', 'dur', 'piala', 'dunia', 'qatar', 'gus', 'ch', 'youtube']",kh chudlori gus dur piala dunia qatar gus ch youtube
1608111124670709762,1608111124670709762,2022-12-28 14:42:24 UTC,2022-12-28,14:42:24,0,36205934,abuv_average88,Victoria Trice,,"Puan Maharani berharap gelaran Piala Dunia 2022 yang berlangsung di Qatar, bisa berjalan lancar.  Puan Harapan Rakyat  https://t.co/FnZpPGdj1Q",in,[],['https://ift.tt/PsECo4r'],[],0,0,0,[],[],https://twitter.com/abuv_average88/status/1608111124670709762,False,,0,,,,,,,,[],,,,,Puan Maharani berharap gelaran Piala Dunia yang berlangsung di Qatar bisa berjalan lancar Puan Harapan Rakyat,puan maharani berharap gelaran piala dunia yang berlangsung di qatar bisa berjalan lancar puan harapan rakyat,puan maharani berharap gelaran piala dunia yang berlangsung di qatar bisa berjalan lancar puan harapan rakyat,"['puan', 'maharani', 'berharap', 'gelaran', 'piala', 'dunia', 'yang', 'berlangsung', 'di', 'qatar', 'bisa', 'berjalan', 'lancar', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'berharap', 'gelaran', 'piala', 'dunia', 'qatar', 'berjalan', 'lancar', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'harap', 'gelar', 'piala', 'dunia', 'qatar', 'jalan', 'lancar', 'puan', 'harap', 'rakyat']",puan maharani harap gelar piala dunia qatar jalan lancar puan harap rakyat
1608111004470374400,1608111004470374400,2022-12-28 14:41:55 UTC,2022-12-28,14:41:55,0,258206639,martinandrian_,Martin,,"Puan Maharani berharap gelaran Piala Dunia 2022 yang berlangsung di Qatar, bisa berjalan lancar.  Puan Harapan Rakyat  https://t.co/YFxk4v9oub",in,[],['https://ift.tt/PsECo4r'],[],0,0,0,[],[],https://twitter.com/martinandrian_/status/1608111004470374400,False,,0,,,,,,,,[],,,,,Puan Maharani berharap gelaran Piala Dunia yang berlangsung di Qatar bisa berjalan lancar Puan Harapan Rakyat,puan maharani berharap gelaran piala dunia yang berlangsung di qatar bisa berjalan lancar puan harapan rakyat,puan maharani berharap gelaran piala dunia yang berlangsung di qatar bisa berjalan lancar puan harapan rakyat,"['puan', 'maharani', 'berharap', 'gelaran', 'piala', 'dunia', 'yang', 'berlangsung', 'di', 'qatar', 'bisa', 'berjalan', 'lancar', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'berharap', 'gelaran', 'piala', 'dunia', 'qatar', 'berjalan', 'lancar', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'harap', 'gelar', 'piala', 'dunia', 'qatar', 'jalan', 'lancar', 'puan', 'harap', 'rakyat']",puan maharani harap gelar piala dunia qatar jalan lancar puan harap rakyat
1608110254675623936,1608110254675623936,2022-12-28 14:38:56 UTC,2022-12-28,14:38:56,0,99036458,nuyuy_yups,NURUL HASANAH,,"Puan Maharani berharap gelaran Piala Dunia 2022 yang berlangsung di Qatar, bisa berjalan lancar.  Puan Harapan Rakyat  https://t.co/dJQomO0Gli",in,[],['https://ift.tt/PsECo4r'],[],0,0,0,[],[],https://twitter.com/nuyuy_yups/status/1608110254675623936,False,,0,,,,,,,,[],,,,,Puan Maharani berharap gelaran Piala Dunia yang berlangsung di Qatar bisa berjalan lancar Puan Harapan Rakyat,puan maharani berharap gelaran piala dunia yang berlangsung di qatar bisa berjalan lancar puan harapan rakyat,puan maharani berharap gelaran piala dunia yang berlangsung di qatar bisa berjalan lancar puan harapan rakyat,"['puan', 'maharani', 'berharap', 'gelaran', 'piala', 'dunia', 'yang', 'berlangsung', 'di', 'qatar', 'bisa', 'berjalan', 'lancar', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'berharap', 'gelaran', 'piala', 'dunia', 'qatar', 'berjalan', 'lancar', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'harap', 'gelar', 'piala', 'dunia', 'qatar', 'jalan', 'lancar', 'puan', 'harap', 'rakyat']",puan maharani harap gelar piala dunia qatar jalan lancar puan harap rakyat
1608100757752119296,1608100757752119296,2022-12-28 14:01:12 UTC,2022-12-28,14:01:12,0,69891770,izhy_fly,KI-Q,,"Puan Maharani berharap gelaran Piala Dunia 2022 yang berlangsung di Qatar, bisa berjalan lancar.  Puan Harapan Rakyat  https://t.co/Gcx0jcGNEo",in,[],['https://ift.tt/PsECo4r'],[],0,0,0,[],[],https://twitter.com/izhy_fly/status/1608100757752119296,False,,0,,,,,,,,[],,,,,Puan Maharani berharap gelaran Piala Dunia yang berlangsung di Qatar bisa berjalan lancar Puan Harapan Rakyat,puan maharani berharap gelaran piala dunia yang berlangsung di qatar bisa berjalan lancar puan harapan rakyat,puan maharani berharap gelaran piala dunia yang berlangsung di qatar bisa berjalan lancar puan harapan rakyat,"['puan', 'maharani', 'berharap', 'gelaran', 'piala', 'dunia', 'yang', 'berlangsung', 'di', 'qatar', 'bisa', 'berjalan', 'lancar', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'berharap', 'gelaran', 'piala', 'dunia', 'qatar', 'berjalan', 'lancar', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'harap', 'gelar', 'piala', 'dunia', 'qatar', 'jalan', 'lancar', 'puan', 'harap', 'rakyat']",puan maharani harap gelar piala dunia qatar jalan lancar puan harap rakyat
1608093410719846402,1608093410719846402,2022-12-28 13:32:00 UTC,2022-12-28,13:32:00,0,70618700,panji_sdqi,panji aribowo,,"Puan Maharani berharap gelaran Piala Dunia 2022 yang berlangsung di Qatar, bisa berjalan lancar.  Puan Harapan Rakyat  https://t.co/68kKNZPcxD",in,[],['https://ift.tt/PsECo4r'],[],0,0,0,[],[],https://twitter.com/panji_sdqi/status/1608093410719846402,False,,0,,,,,,,,[],,,,,Puan Maharani berharap gelaran Piala Dunia yang berlangsung di Qatar bisa berjalan lancar Puan Harapan Rakyat,puan maharani berharap gelaran piala dunia yang berlangsung di qatar bisa berjalan lancar puan harapan rakyat,puan maharani berharap gelaran piala dunia yang berlangsung di qatar bisa berjalan lancar puan harapan rakyat,"['puan', 'maharani', 'berharap', 'gelaran', 'piala', 'dunia', 'yang', 'berlangsung', 'di', 'qatar', 'bisa', 'berjalan', 'lancar', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'berharap', 'gelaran', 'piala', 'dunia', 'qatar', 'berjalan', 'lancar', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'harap', 'gelar', 'piala', 'dunia', 'qatar', 'jalan', 'lancar', 'puan', 'harap', 'rakyat']",puan maharani harap gelar piala dunia qatar jalan lancar puan harap rakyat
1608087308057874433,1608087308057874433,2022-12-28 13:07:45 UTC,2022-12-28,13:07:45,0,745849790332805121,ivooxid,Ivoox Indonesia,,Menanti Kylian Mbappe Bangkit Usai Gagal di Piala Dunia 2022 Qatar  https://t.co/llHPi2rRND,in,[],['https://ivoox.id/menanti-kylian-mbappe-bangkit-usai-gagal-di-piala-dunia-2022-qatar'],[],0,0,0,[],[],https://twitter.com/ivooxid/status/1608087308057874433,False,,0,,,,,,,,[],,,,,Menanti Kylian Mbappe Bangkit Usai Gagal di Piala Dunia Qatar,menanti kylian mbappe bangkit usai gagal di piala dunia qatar,menanti kylian mbappe bangkit usai gagal di piala dunia qatar,"['menanti', 'kylian', 'mbappe', 'bangkit', 'usai', 'gagal', 'di', 'piala', 'dunia', 'qatar']","['kylian', 'mbappe', 'bangkit', 'gagal', 'piala', 'dunia', 'qatar']","['kylian', 'mbappe', 'bangkit', 'gagal', 'piala', 'dunia', 'qatar']",kylian mbappe bangkit gagal piala dunia qatar
1608080726511226880,1604085482681516035,2022-12-28 12:41:36 UTC,2022-12-28,12:41:36,0,1525466256442130433,meyvarizqia7_,Hesti 💎 Eva,,@indihomeborneo Argentina doooooooong min  #IndiHome #IndiHomeBorneo #AktivitasTanpaBatas #InternetnyaIndonesia #pialadunia #pialadunia2022 #pildun #pildun2022 #football #sepakbola #boladunia #footballgame,en,[],[],[],0,0,0,"['indihome', 'indihomeborneo', 'aktivitastanpabatas', 'internetnyaindonesia', 'pialadunia', 'pialadunia2022', 'pildun', 'pildun2022', 'football', 'sepakbola', 'boladunia', 'footballgame']",[],https://twitter.com/meyvarizqia7_/status/1608080726511226880,False,,0,,,,,,,,"[{'screen_name': 'indihomeborneo', 'name': 'IndiHome Borneo', 'id': '1268416073658798081'}]",,,,,Argentina doooooooong min,argentina doooooooong min,argentina doooooooong admin,"['argentina', 'doooooooong', 'admin']","['argentina', 'doooooooong', 'admin']","['argentina', 'doooooooong', 'admin']",argentina doooooooong admin
1608068860590325760,1608068860590325760,2022-12-28 11:54:27 UTC,2022-12-28,11:54:27,0,76610522,alviadty,Alvi Aditya,,"Puan Maharani berharap gelaran Piala Dunia 2022 yang berlangsung di Qatar, bisa berjalan lancar.  Puan Harapan Rakyat  https://t.co/fCKZqgvLON",in,[],['https://ift.tt/PsECo4r'],[],0,0,0,[],[],https://twitter.com/alviadty/status/1608068860590325760,False,,0,,,,,,,,[],,,,,Puan Maharani berharap gelaran Piala Dunia yang berlangsung di Qatar bisa berjalan lancar Puan Harapan Rakyat,puan maharani berharap gelaran piala dunia yang berlangsung di qatar bisa berjalan lancar puan harapan rakyat,puan maharani berharap gelaran piala dunia yang berlangsung di qatar bisa berjalan lancar puan harapan rakyat,"['puan', 'maharani', 'berharap', 'gelaran', 'piala', 'dunia', 'yang', 'berlangsung', 'di', 'qatar', 'bisa', 'berjalan', 'lancar', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'berharap', 'gelaran', 'piala', 'dunia', 'qatar', 'berjalan', 'lancar', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'harap', 'gelar', 'piala', 'dunia', 'qatar', 'jalan', 'lancar', 'puan', 'harap', 'rakyat']",puan maharani harap gelar piala dunia qatar jalan lancar puan harap rakyat
1608061347169996801,1608061347169996801,2022-12-28 11:24:36 UTC,2022-12-28,11:24:36,0,58880688,pikiran_rakyat,Pikiran Rakyat,,"Saksi Bisu Piala Dunia 2022, Kamar Lionel Messi di Qatar Disulap jadi Museum Mini  https://t.co/Qfm0Zdx5EY",in,[],['http://dlvr.it/Sg2tNN'],[],0,0,0,[],[],https://twitter.com/pikiran_rakyat/status/1608061347169996801,False,,0,,,,,,,,[],,,,,Saksi Bisu Piala Dunia Kamar Lionel Messi di Qatar Disulap jadi Museum Mini,saksi bisu piala dunia kamar lionel messi di qatar disulap jadi museum mini,saksi bisu piala dunia kamar lionel messi di qatar disulap jadi museum mini,"['saksi', 'bisu', 'piala', 'dunia', 'kamar', 'lionel', 'messi', 'di', 'qatar', 'disulap', 'jadi', 'museum', 'mini']","['saksi', 'bisu', 'piala', 'dunia', 'kamar', 'lionel', 'messi', 'qatar', 'disulap', 'museum', 'mini']","['saksi', 'bisu', 'piala', 'dunia', 'kamar', 'lionel', 'messi', 'qatar', 'sulap', 'museum', 'mini']",saksi bisu piala dunia kamar lionel messi qatar sulap museum mini
1608058428508848128,1608058428508848128,2022-12-28 11:13:00 UTC,2022-12-28,11:13:00,0,103523443,detikforum,detikForum,,Kamar Messi Selama di Qatar Diubah Jadi Museum  https://t.co/nSZaqip52q #detikforum #sepakbola #PialaDunia2022 #pialaduniaqatar  https://t.co/wberuMwJ9v,in,[],['https://forum.detik.com/argentina-juara-dunia-kamar-messi-di-qatar-diubah-jadi-museum-t3345053.html?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikforum'],['https://pbs.twimg.com/media/FlDnKbwaMAAmmUu.jpg'],0,0,0,"['detikforum', 'sepakbola', 'pialadunia2022', 'pialaduniaqatar']",[],https://twitter.com/detikforum/status/1608058428508848128,False,,1,https://pbs.twimg.com/media/FlDnKbwaMAAmmUu.jpg,,,,,,,[],,,,,Kamar Messi Selama di Qatar Diubah Jadi Museum,kamar messi selama di qatar diubah jadi museum,kamar messi selama di qatar diubah jadi museum,"['kamar', 'messi', 'selama', 'di', 'qatar', 'diubah', 'jadi', 'museum']","['kamar', 'messi', 'qatar', 'diubah', 'museum']","['kamar', 'messi', 'qatar', 'ubah', 'museum']",kamar messi qatar ubah museum
1608053387651846146,1608053387651846146,2022-12-28 10:52:58 UTC,2022-12-28,10:52:58,0,2779927232,medioclubid,MedioClubID,,"MINI MUSEUM  Pengelola Qatar University mess, basecamp timnas #ARG selama gelaran Piala Dunia 2022 menjadikan kamar Leo Messi sebagai museum mini.  Yup, inilah gambaran kamar timnas Argentina termasuk Leo Messi selama di Qatar. #MC  https://t.co/gCBrZCHJNI",in,[],[],"['https://pbs.twimg.com/media/FlDz8VLaEAAi5lT.jpg', 'https://pbs.twimg.com/media/FlDz9eDacAANbkp.jpg', 'https://pbs.twimg.com/media/FlDz_6daYAAlGnb.jpg']",0,3,13,"['arg', 'mc']",[],https://twitter.com/medioclubID/status/1608053387651846146,False,,1,https://pbs.twimg.com/media/FlDz8VLaEAAi5lT.jpg,,,,,,,[],,,,,MINI MUSEUM Pengelola Qatar University mess basecamp timnas selama gelaran Piala Dunia menjadikan kamar Leo Messi sebagai museum mini Yup inilah gambaran kamar timnas Argentina termasuk Leo Messi selama di Qatar,mini museum pengelola qatar university mess basecamp timnas selama gelaran piala dunia menjadikan kamar leo messi sebagai museum mini yup inilah gambaran kamar timnas argentina termasuk leo messi selama di qatar,mini museum pengelola qatar university mess basecamp timnas selama gelaran piala dunia menjadikan kamar leo messi sebagai museum mini yup inilah gambaran kamar timnas argentina termasuk leo messi selama di qatar,"['mini', 'museum', 'pengelola', 'qatar', 'university', 'mess', 'basecamp', 'timnas', 'selama', 'gelaran', 'piala', 'dunia', 'menjadikan', 'kamar', 'leo', 'messi', 'sebagai', 'museum', 'mini', 'yup', 'inilah', 'gambaran', 'kamar', 'timnas', 'argentina', 'termasuk', 'leo', 'messi', 'selama', 'di', 'qatar']","['mini', 'museum', 'pengelola', 'qatar', 'university', 'mess', 'basecamp', 'timnas', 'gelaran', 'piala', 'dunia', 'menjadikan', 'kamar', 'leo', 'messi', 'museum', 'mini', 'yup', 'gambaran', 'kamar', 'timnas', 'argentina', 'leo', 'messi', 'qatar']","['mini', 'museum', 'kelola', 'qatar', 'university', 'mess', 'basecamp', 'timnas', 'gelar', 'piala', 'dunia', 'jadi', 'kamar', 'leo', 'messi', 'museum', 'mini', 'yup', 'gambar', 'kamar', 'timnas', 'argentina', 'leo', 'messi', 'qatar']",mini museum kelola qatar university mess basecamp timnas gelar piala dunia jadi kamar leo messi museum mini yup gambar kamar timnas argentina leo messi qatar
1608046474335510528,1608046474335510528,2022-12-28 10:25:30 UTC,2022-12-28,10:25:30,0,47274731,okezonenews,Okezone,,"Saksi bisu sejarah Piala Dunia 2022, kamar Lionel Messi di Qatar bakal disulap jadi museum mini. #LengkapCepatBeritanya #Bola #SepakBola #SepakbolaDunia #BolaDunia  https://t.co/LLPiLDw9gU",in,[],['https://bola.okezone.com/read/2022/12/28/51/2735842/saksi-bisu-sejarah-piala-dunia-2022-kamar-lionel-messi-di-qatar-bakal-disulap-jadi-museum-mini'],[],0,0,0,"['lengkapcepatberitanya', 'bola', 'sepakbola', 'sepakboladunia', 'boladunia']",[],https://twitter.com/okezonenews/status/1608046474335510528,False,,0,,,,,,,,[],,,,,Saksi bisu sejarah Piala Dunia kamar Lionel Messi di Qatar bakal disulap jadi museum mini,saksi bisu sejarah piala dunia kamar lionel messi di qatar bakal disulap jadi museum mini,saksi bisu sejarah piala dunia kamar lionel messi di qatar bakal disulap jadi museum mini,"['saksi', 'bisu', 'sejarah', 'piala', 'dunia', 'kamar', 'lionel', 'messi', 'di', 'qatar', 'bakal', 'disulap', 'jadi', 'museum', 'mini']","['saksi', 'bisu', 'sejarah', 'piala', 'dunia', 'kamar', 'lionel', 'messi', 'qatar', 'disulap', 'museum', 'mini']","['saksi', 'bisu', 'sejarah', 'piala', 'dunia', 'kamar', 'lionel', 'messi', 'qatar', 'sulap', 'museum', 'mini']",saksi bisu sejarah piala dunia kamar lionel messi qatar sulap museum mini
1608040806400638976,1608040806400638976,2022-12-28 10:02:58 UTC,2022-12-28,10:02:58,0,1357119209864536065,mableo1brien,Mableo Brien,,"Saksi Bisu Sejarah Piala Dunia 2022, Kamar Lionel Messi di Qatar Bakal Disulap Jadi Museum Mini.",in,[],[],[],0,0,0,[],[],https://twitter.com/Mableo1Brien/status/1608040806400638976,False,,0,,,,,,,,[],,,,,Saksi Bisu Sejarah Piala Dunia Kamar Lionel Messi di Qatar Bakal Disulap Jadi Museum Mini,saksi bisu sejarah piala dunia kamar lionel messi di qatar bakal disulap jadi museum mini,saksi bisu sejarah piala dunia kamar lionel messi di qatar bakal disulap jadi museum mini,"['saksi', 'bisu', 'sejarah', 'piala', 'dunia', 'kamar', 'lionel', 'messi', 'di', 'qatar', 'bakal', 'disulap', 'jadi', 'museum', 'mini']","['saksi', 'bisu', 'sejarah', 'piala', 'dunia', 'kamar', 'lionel', 'messi', 'qatar', 'disulap', 'museum', 'mini']","['saksi', 'bisu', 'sejarah', 'piala', 'dunia', 'kamar', 'lionel', 'messi', 'qatar', 'sulap', 'museum', 'mini']",saksi bisu sejarah piala dunia kamar lionel messi qatar sulap museum mini
1608034098148429824,1608034098148429824,2022-12-28 09:36:19 UTC,2022-12-28,09:36:19,0,2388795571,mojokdotco,Mojok.co,,Kabarnya di barat lagi ada fenomena orang-orang beli bidet/semprotan setelah pulang dari Qatar pasca nonton Piala Dunia 2022. #TandaSeru  https://t.co/UpuM6XPTXt,in,[],[],['https://pbs.twimg.com/media/FlDifVQakAARLF6.jpg'],11,11,86,['tandaseru'],[],https://twitter.com/mojokdotco/status/1608034098148429824,False,,1,https://pbs.twimg.com/media/FlDifVQakAARLF6.jpg,,,,,,,[],,,,,Kabarnya di barat lagi ada fenomena orang orang beli bidet semprotan setelah pulang dari Qatar pasca nonton Piala Dunia,kabarnya di barat lagi ada fenomena orang orang beli bidet semprotan setelah pulang dari qatar pasca nonton piala dunia,kabarnya di barat lagi ada fenomena orang orang beli bidet semprotan setelah pulang dari qatar pasca nonton piala dunia,"['kabarnya', 'di', 'barat', 'lagi', 'ada', 'fenomena', 'orang', 'orang', 'beli', 'bidet', 'semprotan', 'setelah', 'pulang', 'dari', 'qatar', 'pasca', 'nonton', 'piala', 'dunia']","['kabarnya', 'barat', 'fenomena', 'orang', 'orang', 'beli', 'bidet', 'semprotan', 'pulang', 'qatar', 'pasca', 'nonton', 'piala', 'dunia']","['kabar', 'barat', 'fenomena', 'orang', 'orang', 'beli', 'bidet', 'semprot', 'pulang', 'qatar', 'pasca', 'nonton', 'piala', 'dunia']",kabar barat fenomena orang orang beli bidet semprot pulang qatar pasca nonton piala dunia
1608028402790924288,1608028402790924288,2022-12-28 09:13:41 UTC,2022-12-28,09:13:41,0,60005078,oke_zone,Oke Zone,,#kaleidoscope #euphoria Dunia #2022 : #motogpmandalika dan #pialadunia2022 #qatar   https://t.co/gZojLlUKXr,in,[],['https://www.youtube.com/watch?v=1XFFGCdYn7k'],[],0,0,0,"['kaleidoscope', 'euphoria', 'motogpmandalika', 'pialadunia2022', 'qatar']",[],https://twitter.com/oke_zone/status/1608028402790924288,False,,0,,,,,,,,[],,,,,Dunia dan,dunia dan,dunia dan,"['dunia', 'dan']",['dunia'],['dunia'],dunia
1608026333275394050,1608026333275394050,2022-12-28 09:05:28 UTC,2022-12-28,09:05:28,0,1565520229186547712,startingsportid,Starting Sport,,"Terdapat 5 pencetak gol tertua di Piala Dunia 2022, siapa sajakah mereka? apakah termasuk Messi dan Ronaldo? | 77577sports #77577sports #lionelmessi #leomessi #messi #cristianoronaldo #ronaldo #cr7 #pestabola  #pildun #pestabola2022 #pildun2022   https://t.co/WDDl5Njaxi",in,[],['https://youtu.be/QYappV0ybBA'],[],0,0,0,"['77577sports', 'lionelmessi', 'leomessi', 'messi', 'cristianoronaldo', 'ronaldo', 'cr7', 'pestabola', 'pildun', 'pestabola2022', 'pildun2022']",[],https://twitter.com/StartingSportID/status/1608026333275394050,False,,0,,,,,,,,[],,,,,Terdapat pencetak gol tertua di Piala Dunia siapa sajakah mereka apakah termasuk Messi dan Ronaldo sports sports,terdapat pencetak gol tertua di piala dunia siapa sajakah mereka apakah termasuk messi dan ronaldo sports sports,terdapat pencetak gol tertua di piala dunia siapa sajakah mereka apakah termasuk messi dan ronaldo sports sports,"['terdapat', 'pencetak', 'gol', 'tertua', 'di', 'piala', 'dunia', 'siapa', 'sajakah', 'mereka', 'apakah', 'termasuk', 'messi', 'dan', 'ronaldo', 'sports', 'sports']","['pencetak', 'gol', 'tertua', 'piala', 'dunia', 'sajakah', 'messi', 'ronaldo', 'sports', 'sports']","['cetak', 'gol', 'tua', 'piala', 'dunia', 'saja', 'messi', 'ronaldo', 'sports', 'sports']",cetak gol tua piala dunia saja messi ronaldo sports sports
